casrn,inchikey,inchi_code,target,consensus_call,consensus_score,label,label_provenance,inchikey_source
107753-78-6(2),YEEZWCHGZNKEEK-UHFFFAOYSA-N,"InChI=1S/C31H33N3O6S/c1-20-8-4-7-11-29(20)41(37,38)33-30(35)22-13-12-21(28(17-22)39-3)16-23-19-34(2)27-15-14-24(18-26(23)27)32-31(36)40-25-9-5-6-10-25/h4,7-8,11-15,17-19,25H,5-6,9-10,16H2,1-3H3,(H,32,36)(H,33,35)",ER,inactive,,0,cerapp_experimental_functional,inchi
107793-72-6(2),UUMLTINZBQPNGF-UHFFFAOYSA-N,"InChI=1S/C18H24I3N3O8/c1-8(28)24(5-10(30)7-27)16-14(20)11(17(31)22-2-3-25)13(19)12(15(16)21)18(32)23-4-9(29)6-26/h9-10,25-27,29-30H,2-7H2,1H3,(H,22,31)(H,23,32)",ER,inactive,,0,cerapp_experimental_functional,inchi
107868-30-4(2),BFYIZQONLCFLEV-UHFFFAOYSA-N,"InChI=1S/C20H24O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16H,1,4-5,7,9-10H2,2-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-01-0(6),UEEJHVSXFDXPFK-UHFFFAOYSA-N,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-03-2(4),JSZOAYXJRCEYSX-UHFFFAOYSA-N,"InChI=1S/C3H7NO2/c1-2-3-4(5)6/h2-3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-05-4(2),XTXRWKRVRITETP-UHFFFAOYSA-N,"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-09-8(2),UNBMPKNTYKDYCG-UHFFFAOYSA-N,"InChI=1S/C6H15N/c1-5(2)4-6(3)7/h5-6H,4,7H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-10-1(2),NTIZESTWPVYFNL-UHFFFAOYSA-N,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-11-2(4),WVYWICLMDOOCFB-UHFFFAOYSA-N,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"108-16-7(2), 53636-17-2(2)",NCXUNZWLEYGQAH-UHFFFAOYSA-N,"InChI=1S/C5H13NO/c1-5(7)4-6(2)3/h5,7H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-18-9(4),UAOMVDZJSHZZME-UHFFFAOYSA-N,"InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-19-0(4),OHJMTUPIZMNBFR-UHFFFAOYSA-N,"InChI=1S/C2H5N3O2/c3-1(6)5-2(4)7/h(H5,3,4,5,6,7)",ER,inactive,,0,cerapp_experimental_functional,inchi
108-20-3(2),ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-21-4(4),JMMWKPVZQRWMSS-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-22-5(4),HETCEOQFVDFGSY-UHFFFAOYSA-N,"InChI=1S/C5H8O2/c1-4(2)7-5(3)6/h1H2,2-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-24-7(2),WFDIJRYMOXRFFG-UHFFFAOYSA-N,InChI=1S/C4H6O3/c1-3(5)7-4(2)6/h1-2H3,ER,inactive,,0,cerapp_experimental_functional,inchi
108-29-2(2),GAEKPEKOJKCEMS-UHFFFAOYSA-N,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-30-5(2),RINCXYDBBGOEEQ-UHFFFAOYSA-N,InChI=1S/C4H4O3/c5-3-1-2-4(6)7-3/h1-2H2,ER,inactive,,0,cerapp_experimental_functional,inchi
108-31-6(2),FPYJFEHAWHCUMM-UHFFFAOYSA-N,InChI=1S/C4H2O3/c5-3-1-2-4(6)7-3/h1-2H,ER,inactive,,0,cerapp_experimental_functional,inchi
108-32-7(4),RUOJZAUFBMNUDX-UHFFFAOYSA-N,"InChI=1S/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"108-38-3(4), 1330-20-7(2)",IVSZLXZYQVIEFR-UHFFFAOYSA-N,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-39-4(4),RLSSMJSEOOYNOY-UHFFFAOYSA-N,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-42-9(4),PNPCRKVUWYDDST-UHFFFAOYSA-N,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2",ER,inactive,,0,cerapp_experimental_functional,inchi
108-43-0(2),HORNXRXVQWOLPJ-UHFFFAOYSA-N,"InChI=1S/C6H5ClO/c7-5-2-1-3-6(8)4-5/h1-4,8H",ER,inactive,,0,cerapp_experimental_functional,inchi
"108-44-1(4), 638-03-9(2)",JJYPMNFTHPTTDI-UHFFFAOYSA-N,"InChI=1S/C7H9N/c1-6-3-2-4-7(8)5-6/h2-5H,8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"108-45-2(4), 541-69-5(2)",WZCQRUWWHSTZEM-UHFFFAOYSA-N,"InChI=1S/C6H8N2/c7-5-2-1-3-6(8)4-5/h1-4H,7-8H2",ER,inactive,,0,cerapp_experimental_functional,inchi
108-46-3(6),GHMLBKRAJCXXBS-UHFFFAOYSA-N,"InChI=1S/C6H6O2/c7-5-2-1-3-6(8)4-5/h1-4,7-8H",ER,inactive,,0,cerapp_experimental_functional,inchi
108-55-4(2),VANNPISTIUFMLH-UHFFFAOYSA-N,InChI=1S/C5H6O3/c6-4-2-1-3-5(7)8-4/h1-3H2,ER,inactive,,0,cerapp_experimental_functional,inchi
108-59-8(4),BEPAFCGSDWSTEL-UHFFFAOYSA-N,"InChI=1S/C5H8O4/c1-8-4(6)3-5(7)9-2/h3H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-60-1(2),QCFYJCYNJLBDRT-UHFFFAOYSA-N,"InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-64-5(2),PPXUHEORWJQRHJ-UHFFFAOYSA-N,"InChI=1S/C7H14O2/c1-4-9-7(8)5-6(2)3/h6H,4-5H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-65-6(2),LLHKCFNBLRBOGN-UHFFFAOYSA-N,"InChI=1S/C6H12O3/c1-5(4-8-3)9-6(2)7/h5H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-67-8(4),AUHZEENZYGFFBQ-UHFFFAOYSA-N,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-68-9(4),TUAMRELNJMMDMT-UHFFFAOYSA-N,"InChI=1S/C8H10O/c1-6-3-7(2)5-8(9)4-6/h3-5,9H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-69-0(2),MKARNSWMMBGSHX-UHFFFAOYSA-N,"InChI=1S/C8H11N/c1-6-3-7(2)5-8(9)4-6/h3-5H,9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-70-3(2),XKEFYDZQGKAQCN-UHFFFAOYSA-N,InChI=1S/C6H3Cl3/c7-4-1-5(8)3-6(9)2-4/h1-3H,ER,inactive,,0,cerapp_experimental_functional,inchi
108-77-0(4),MGNCLNQXLYJVJD-UHFFFAOYSA-N,InChI=1S/C3Cl3N3/c4-1-7-2(5)9-3(6)8-1,ER,inactive,,0,cerapp_experimental_functional,inchi
108-78-1(2),JDSHMPZPIAZGSV-UHFFFAOYSA-N,"InChI=1S/C3H6N6/c4-1-7-2(5)9-3(6)8-1/h(H6,4,5,6,7,8,9)",ER,inactive,,0,cerapp_experimental_functional,inchi
108-80-5(4),ZFSLODLOARCGLH-UHFFFAOYSA-N,"InChI=1S/C3H3N3O3/c7-1-4-2(8)6-3(9)5-1/h(H3,4,5,6,7,8,9)",ER,inactive,,0,cerapp_experimental_functional,inchi
108-82-7(2),HXQPUEQDBSPXTE-UHFFFAOYSA-N,"InChI=1S/C9H20O/c1-7(2)5-9(10)6-8(3)4/h7-10H,5-6H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-83-8(4),PTTPXKJBFFKCEK-UHFFFAOYSA-N,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-86-1(2),QARVLSVVCXYDNA-UHFFFAOYSA-N,InChI=1S/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,ER,inactive,,0,cerapp_experimental_functional,inchi
108-88-3(4),YXFVVABEGXRONW-UHFFFAOYSA-N,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-89-4(4),FKNQCJSGGFJEIZ-UHFFFAOYSA-N,"InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108-90-7(2),MVPPADPHJFYWMZ-UHFFFAOYSA-N,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,ER,inactive,,0,cerapp_experimental_functional,inchi
"108-91-8(4), 4998-76-9(4)",PAFZNILMFXTMIY-UHFFFAOYSA-N,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
108-93-0(4),HPXRVTGHNJAIIH-UHFFFAOYSA-N,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",ER,inactive,,0,cerapp_experimental_functional,inchi
108-94-1(4),JHIVVAPYMSGYDF-UHFFFAOYSA-N,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,ER,inactive,,0,cerapp_experimental_functional,inchi
"108-95-2(6), 139-02-6(4)",ISWSIDIOOBJBQZ-UHFFFAOYSA-N,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",ER,inactive,,0,cerapp_experimental_functional,inchi
"108-98-5(4), 930-69-8(4)",RMVRSNDYEFQCLF-UHFFFAOYSA-N,"InChI=1S/C6H6S/c7-6-4-2-1-3-5-6/h1-5,7H",ER,inactive,,0,cerapp_experimental_functional,inchi
108-99-6(4),ITQTTZVARXURQS-UHFFFAOYSA-N,"InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108032-11-7(2),YWJXCIXBAKGUKZ-UHFFFAOYSA-N,"InChI=1S/C14H16O9/c1-21-11-5(16)2-4-7(9(11)18)12-13(23-14(4)20)10(19)8(17)6(3-15)22-12/h2,6,8,10,12-13,15-19H,3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
108050-54-0(2),JTSDBFGMPLKDCD-PKKFATPISA-N,"InChI=1S/C46H80N2O13/c1-13-36-33(24-57-46-44(56-12)43(55-11)40(53)31(8)59-46)19-25(2)14-15-34(49)28(5)20-32(16-17-48-22-26(3)18-27(4)23-48)42(29(6)35(50)21-37(51)60-36)61-45-41(54)38(47(9)10)39(52)30(7)58-45/h14-15,19,26-33,35-36,38-46,50,52-54H,13,16-18,20-24H2,1-12H3/b15-14+,25-19+",ER,inactive,,0,cerapp_experimental_functional,inchi
1081-34-1(2),KXSFECAJUBPPFE-UHFFFAOYSA-N,InChI=1S/C12H8S3/c1-3-9(13-7-1)11-5-6-12(15-11)10-4-2-8-14-10/h1-8H,ER,active,,1,cerapp_experimental_functional,inchi
1081-75-0(1),VEAFKIYNHVBNIP-UHFFFAOYSA-N,"InChI=1S/C15H16/c1-3-8-14(9-4-1)12-7-13-15-10-5-2-6-11-15/h1-6,8-11H,7,12-13H2",ER,active,,1,cerapp_experimental_functional,inchi
108171-26-2(2),ZPSFPNSXYWWGRF-UHFFFAOYSA-N,"InChI=1S/C10H16Cl6/c1-3-6(12)10(16)8(14)4-7(13)9(15)5(2)11/h5-10H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
1083-27-8(6),ULULAZKOCFNOIM-UHFFFAOYSA-N,"InChI=1S/C13H18O3/c1-2-3-4-5-10-16-13(15)11-6-8-12(14)9-7-11/h6-9,14H,2-5,10H2,1H3",ER,active,,1,cerapp_experimental_functional,inchi
1083-57-4(6),LIAWQASKBFCRNR-UHFFFAOYSA-N,"InChI=1S/C12H17NO3/c1-3-16-11-6-4-10(5-7-11)13-12(15)8-9(2)14/h4-7,9,14H,3,8H2,1-2H3,(H,13,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
108319-06-8(2),QKDHBVNJCZBTMR-UHFFFAOYSA-N,"InChI=1S/C21H18F3N3O3/c1-11-9-26(5-4-25-11)19-8-18-13(7-16(19)24)20(28)14(21(29)30)10-27(18)17-3-2-12(22)6-15(17)23/h2-3,6-8,10-11,25H,4-5,9H2,1H3,(H,29,30)",ER,inactive,,0,cerapp_experimental_functional,inchi
1084-65-7(2),FNQQBFNIYODEMB-UHFFFAOYSA-N,"InChI=1S/C10H13NO4S2/c1-7-5-8-3-2-4-16(12,13)10(8)6-9(7)17(11,14)15/h5-6H,2-4H2,1H3,(H2,11,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
108419-33-6(2),NCHJIJCRXQRDGU-UHFFFAOYSA-N,"InChI=1S/C11H22O2/c1-5-11(6-2)9(3)7-8-13-10(4)12/h9,11H,5-8H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
1085-12-7(4),ZTJORNVITHUQJA-UHFFFAOYSA-N,"InChI=1S/C14H20O3/c1-2-3-4-5-6-11-17-14(16)12-7-9-13(15)10-8-12/h7-10,15H,2-6,11H2,1H3",ER,active,,1,cerapp_experimental_functional,inchi
1085-98-9(2),WURGXGVFSMYFCG-UHFFFAOYSA-N,"InChI=1S/C9H11Cl2FN2O2S2/c1-13(2)18(15,16)14(17-9(10,11)12)8-6-4-3-5-7-8/h3-7H,1-2H3",ER,active,,1,cerapp_experimental_functional,inchi
108612-45-9(2),PVLJETXTTWAYEW-UHFFFAOYSA-N,"InChI=1S/C24H25FN6O/c1-29(23-26-13-10-22(32)28-23)19-11-14-30(15-12-19)24-27-20-4-2-3-5-21(20)31(24)16-17-6-8-18(25)9-7-17/h2-10,13,19H,11-12,14-16H2,1H3,(H,26,28,32)",ER,inactive,,0,cerapp_experimental_functional,inchi
1088-11-5(2),AKPLHCDWDRPJGD-UHFFFAOYSA-N,"InChI=1S/C15H11ClN2O/c16-11-6-7-13-12(8-11)15(17-9-14(19)18-13)10-4-2-1-3-5-10/h1-8H,9H2,(H,18,19)",ER,inactive,,0,cerapp_experimental_functional,inchi
108929-04-0(2),WHWZLSFABNNENI-UHFFFAOYSA-N,"InChI=1S/C16H15N3/c17-16-18-10-15-13-7-3-1-5-11(13)9-12-6-2-4-8-14(12)19(15)16/h1-8,15H,9-10H2,(H2,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
109-02-4(4),SJRJJKPEHAURKC-UHFFFAOYSA-N,"InChI=1S/C5H11NO/c1-6-2-4-7-5-3-6/h2-5H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-06-8(4),BSKHPKMHTQYZBB-UHFFFAOYSA-N,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-09-1(4),OKDGRDCXVWSXDC-UHFFFAOYSA-N,InChI=1S/C5H4ClN/c6-5-3-1-2-4-7-5/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
109-16-0(4),HWSSEYVMGDIFMH-UHFFFAOYSA-N,"InChI=1S/C14H22O6/c1-11(2)13(15)19-9-7-17-5-6-18-8-10-20-14(16)12(3)4/h1,3,5-10H2,2,4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-17-1(2),LTHJXDSHSVNJKG-UHFFFAOYSA-N,"InChI=1S/C16H26O7/c1-13(2)15(17)22-11-9-20-7-5-19-6-8-21-10-12-23-16(18)14(3)4/h1,3,5-12H2,2,4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-29-5(2),LOKPJYNMYCVCRM-UHFFFAOYSA-N,InChI=1S/C16H30O2/c17-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-18-16/h1-15H2,ER,inactive,,0,cerapp_experimental_functional,inchi
109-31-9(2),MJOKHGMXPJXFTG-UHFFFAOYSA-N,"InChI=1S/C21H40O4/c1-3-5-7-14-18-24-20(22)16-12-10-9-11-13-17-21(23)25-19-15-8-6-4-2/h3-19H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-42-2(2),GRAORJFMGCQWRN-UHFFFAOYSA-N,"InChI=1S/C15H28O2/c1-3-5-7-8-9-10-11-12-13-15(16)17-14-6-4-2/h3H,1,4-14H2,2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-43-3(2),PYGXAGIECVVIOZ-UHFFFAOYSA-N,"InChI=1S/C18H34O4/c1-3-5-15-21-17(19)13-11-9-7-8-10-12-14-18(20)22-16-6-4-2/h3-16H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-46-6(2),KFFQABQEJATQAT-UHFFFAOYSA-N,"InChI=1S/C9H20N2S/c1-3-5-7-10-9(12)11-8-6-4-2/h3-8H2,1-2H3,(H2,10,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
109-53-5(2),OZCMOJQQLBXBKI-UHFFFAOYSA-N,"InChI=1S/C6H12O/c1-4-7-5-6(2)3/h4,6H,1,5H2,2-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-55-7(4),IUNMPGNGSSIWFP-UHFFFAOYSA-N,"InChI=1S/C5H14N2/c1-7(2)5-3-4-6/h3-6H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-57-9(4),HTKFORQRBXIQHD-UHFFFAOYSA-N,"InChI=1S/C4H8N2S/c1-2-3-6-4(5)7/h2H,1,3H2,(H3,5,6,7)",ER,inactive,,0,cerapp_experimental_functional,inchi
109-59-1(2),HCGFUIQPSOCUHI-UHFFFAOYSA-N,"InChI=1S/C5H12O2/c1-5(2)7-4-3-6/h5-6H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-60-4(2),YKYONYBAUNKHLG-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-64-8(2),VEFLKXRACNJHOV-UHFFFAOYSA-N,InChI=1S/C3H6Br2/c4-2-1-3-5/h1-3H2,ER,inactive,,0,cerapp_experimental_functional,inchi
109-66-0(4),OFBQJSOFQDEBGM-UHFFFAOYSA-N,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-67-1(2),YWAKXRMUMFPDSH-UHFFFAOYSA-N,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-69-3(4),VFWCMGCRMGJXDK-UHFFFAOYSA-N,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-73-9(2),HQABUPZFAYXKJW-UHFFFAOYSA-N,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-77-3(2),CUONGYYJJVDODC-UHFFFAOYSA-N,InChI=1S/C3H2N2/c4-2-1-3-5/h1H2,ER,inactive,,0,cerapp_experimental_functional,inchi
109-79-5(2),WQAQPCDUOCURKW-UHFFFAOYSA-N,"InChI=1S/C4H10S/c1-2-3-4-5/h5H,2-4H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-83-1(2),OPKOKAMJFNKNAS-UHFFFAOYSA-N,"InChI=1S/C3H9NO/c1-4-2-3-5/h4-5H,2-3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-84-2(2),GBHCABUWWQUMAJ-UHFFFAOYSA-N,"InChI=1S/C2H8N2O/c3-4-1-2-5/h4-5H,1-3H2",ER,inactive,,0,cerapp_experimental_functional,inchi
109-86-4(2),XNWFRZJHXBZDAG-UHFFFAOYSA-N,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-95-5(2),QQZWEECEMNQSTG-UHFFFAOYSA-N,"InChI=1S/C2H5NO2/c1-2-5-3-4/h2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109-99-9(2),WYURNTSHIVDZCO-UHFFFAOYSA-N,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,ER,inactive,,0,cerapp_experimental_functional,inchi
1092351-67-1(2),MFAQYJIYDMLAIM-UHFFFAOYSA-N,"InChI=1S/C16H16N6O/c1-8(2)22-16-13(15(17)18-7-19-16)14(21-22)12-6-9-5-10(23)3-4-11(9)20-12/h3-8,20,23H,1-2H3,(H2,17,18,19)",ER,inactive,,0,cerapp_experimental_functional,inchi
109293-98-3(2),IRJQWZWMQCVOLA-DNTJNYDQSA-N,"InChI=1S/C15H12F2N4O3/c1-8(13-12(14(22)23)3-2-4-18-13)20-21-15(24)19-11-6-9(16)5-10(17)7-11/h2-7H,1H3,(H,22,23)(H2,19,21,24)/b20-8+",ER,inactive,,0,cerapp_experimental_functional,inchi
1093-58-9(2),KCZCIYZKSLLNNH-UHFFFAOYSA-N,"InChI=1S/C19H27ClO2/c1-18-10-8-15(21)17(20)14(18)4-3-11-12-5-6-16(22)19(12,2)9-7-13(11)18/h11-13,16,22H,3-10H2,1-2H3",ER,active,,1,cerapp_experimental_functional,inchi
1094-08-2(2),CDOZDBSBBXSXLB-UHFFFAOYSA-N,"InChI=1S/C19H24N2S/c1-4-20(5-2)15(3)14-21-16-10-6-8-12-18(16)22-19-13-9-7-11-17(19)21/h6-13,15H,4-5,14H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
1095-90-5(6),USSIQXCVUWKGNF-UHFFFAOYSA-N,"InChI=1S/C21H27NO/c1-5-20(23)21(16-17(2)22(3)4,18-12-8-6-9-13-18)19-14-10-7-11-15-19/h6-15,17H,5,16H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109543-76-2(2),LNXXSBRGLBOASF-UHFFFAOYSA-N,"InChI=1S/C15H16ClNO4/c1-9-12(8-20-15(2,3)14(18)19)21-13(17-9)10-4-6-11(16)7-5-10/h4-7H,8H2,1-3H3,(H,18,19)",ER,inactive,,0,cerapp_experimental_functional,inchi
109732-56-1(2),KYCIUIVANPKXLW-UHFFFAOYSA-N,"InChI=1S/C15H20NOS/c1-16(2,13-15-9-6-12-18-15)10-11-17-14-7-4-3-5-8-14/h3-9,12H,10-11,13H2,1-2H3/q+1",ER,inactive,,0,cerapp_experimental_functional,inchi
1098-60-8(2),XSCGXQMFQXDFCW-UHFFFAOYSA-N,"InChI=1S/C18H19F3N2S/c1-22(2)10-5-11-23-14-6-3-4-7-16(14)24-17-9-8-13(12-15(17)23)18(19,20)21/h3-4,6-9,12H,5,10-11H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
109826-26-8(2),HTGCJAAPDHZCHL-UHFFFAOYSA-N,"InChI=1S/C26H28N4O2/c1-26(24-11-6-14-29(24)22-9-4-2-7-19(22)17-32-26)18-28-15-12-20(13-16-28)30-23-10-5-3-8-21(23)27-25(30)31/h2-11,14,20H,12-13,15-18H2,1H3,(H,27,31)",ER,inactive,,0,cerapp_experimental_functional,inchi
110-00-9(2),YLQBMQCUIZJEEH-UHFFFAOYSA-N,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
110-02-1(2),YTPLMLYBLZKORZ-UHFFFAOYSA-N,InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
110-03-2(2),ZWNMRZQYWRLGMM-UHFFFAOYSA-N,"InChI=1S/C8H18O2/c1-7(2,9)5-6-8(3,4)10/h9-10H,5-6H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-05-4(4),LSXWFXONGKSEMY-UHFFFAOYSA-N,"InChI=1S/C8H18O2/c1-7(2,3)9-10-8(4,5)6/h1-6H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-12-3(4),FFWSICBKRCICMR-UHFFFAOYSA-N,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-13-4(2),OJVAMHKKJGICOG-UHFFFAOYSA-N,"InChI=1S/C6H10O2/c1-5(7)3-4-6(2)8/h3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-15-6(6),KDYFGRWQOYBRFD-UHFFFAOYSA-N,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",ER,inactive,,0,cerapp_experimental_functional,inchi
110-16-7(6),VZCYOOQTPOCHFL-UPHRSURJSA-N,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1-",ER,inactive,,0,cerapp_experimental_functional,inchi
110-18-9(2),KWYHDKDOAIKMQN-UHFFFAOYSA-N,"InChI=1S/C6H16N2/c1-7(2)5-6-8(3)4/h5-6H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-19-0(2),GJRQTCIYDGXPES-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
110-21-4(2),ULUZGMIUTMRARO-UHFFFAOYSA-N,"InChI=1S/C2H6N4O2/c3-1(7)5-6-2(4)8/h(H3,3,5,7)(H3,4,6,8)",ER,inactive,,0,cerapp_experimental_functional,inchi
110-26-9(2),ZIUHHBKFKCYYJD-UHFFFAOYSA-N,"InChI=1S/C7H10N2O2/c1-3-6(10)8-5-9-7(11)4-2/h3-4H,1-2,5H2,(H,8,10)(H,9,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
110-27-0(6),AXISYYRBXTVTFY-UHFFFAOYSA-N,"InChI=1S/C17H34O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(18)19-16(2)3/h16H,4-15H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
